mass_1,mass_2,mass_3,mass_4,mass_5,mass_6,mass_7,mass_8,mass_9,mass_10,mass_11,mass_12,mass_13,mass_14,mass_15,mass_16,mass_17,mass_18,mass_19,mass_20,mass_21,mass_22,mass_23,mass_24,mass_25,mass_26,mass_27,mass_28,mass_29,mass_30,mass_31
2368.66652579895,2259.506344759955,2174.8758644201157,2107.361217981269,2019.1190998392774,1951.899342720535,1874.347831086597,1814.5186662181516,1752.605633327996,1702.4162558611768,1622.5639434480336,1576.8385904025201,1533.4691417259187,1492.2652572766208,1438.3067236537709,1396.044781766048,1357.489273554961,1323.631827278878,1272.468839308523,1235.8799194199,1208.2983382224925,1181.2996658874526,1143.9297938441634,1118.957792051298,1087.9331476170087,1064.6913820826694,1033.6652316579027,1006.1973580418324,988.4903966545805,964.764988648466,940.3338827296081
2612.7874173826735,2490.243571544344,2392.8394748978612,2314.4246739589917,2214.900482129875,2138.416579958838,2050.524252063685,1982.003683487382,1911.590074621519,1854.0353253572164,1766.5123775797172,1714.0339167521747,1664.7794773565142,1616.7007921878749,1557.3862392869007,1509.3405237882437,1465.5872268724197,1426.6949449615815,1370.4715129830925,1329.8450300437826,1297.8472492869537,1266.3898680766847,1225.0353958596716,1196.6044118319205,1161.7343325198815,1135.2081195695957,1100.7986767705092,1070.1846253290314,1049.7946446917363,1023.211408201294,995.9716773537581
2762.6460974245006,2631.9346098348974,2526.5951059058543,2441.3771279594594,2334.9404142942076,2252.7439854896384,2158.492827285889,2084.5911686503005,2008.938212928112,1946.820897793377,1854.7328201635805,1798.0680934506968,1745.1898474645268,1692.8149648857966,1630.2993970914094,1578.689937817718,1531.7379454838012,1489.724322155595,1430.4775588724315,1387.411297904611,1352.6605642933496,1318.4191905744642,1274.6643833527576,1244.1003134796701,1206.8804594870699,1178.3258262281988,1141.8735918822235,1109.3509861945072,1087.295316549877,1058.9702213485239,1030.0260950739319
2879.9314683463217,2742.851285867318,2631.2551226792907,2540.657949654711,2428.817687312748,2342.137924970718,2242.90476949514,2164.7693458670738,2085.0055861391347,2019.2973562268367,1923.7065491146855,1863.745595210334,1808.025763370026,1752.2514869405395,1687.2730494341063,1632.8680076066048,1583.4087368048417,1538.937332736918,1477.364920933173,1432.408120511628,1395.4823369720516,1359.0392509409767,1313.428116500239,1281.1898836547302,1242.136287976662,1211.988205530295,1173.9538269998752,1139.9486293230275,1116.580236261942,1086.8979813732983,1056.6295554374697
2979.967551470458,2837.4708727559564,2720.5078976674486,2625.286659535005,2508.841804650501,2418.3298790772633,2314.8439407630203,2233.08277407063,2149.8060489931177,2081.021868517944,1982.4894990665725,1919.7040434139665,1861.5569677598169,1802.8589837489735,1735.8076804849143,1679.0139763885509,1627.4136546856992,1580.8361834132666,1517.306735473804,1470.7498627231876,1431.9554822093364,1393.619522395873,1346.4396719641823,1312.770404584018,1272.1562266451613,1240.6451673652368,1201.272231172435,1166.0097809586282,1141.515772939271,1110.679951263322,1079.2883071486262
3069.1970181566107,2921.8805519901225,2800.1079428722255,2700.735379281571,2580.1865158320456,2486.2503079719954,2378.968406886993,2293.9622928778463,2207.5470914770376,2136.0094785249767,2034.8875133779043,1969.5729759540166,1909.2582115980726,1847.9343417962423,1779.0547377223388,1720.1272728839717,1666.6153230180207,1618.1520589756508,1552.8967263943005,1504.9218665638568,1464.4507677880058,1424.4153055574006,1375.847043492668,1340.8990387834665,1298.895442223994,1266.1657693866873,1225.6069689302317,1189.2285015586442,1163.72605534267,1131.8642507675104,1099.4754180934547
3151.002863991899,2999.2768589089906,2873.076711891124,2769.8768047275253,2645.56790015737,2548.487432500818,2437.723309856051,2349.7335338996104,2260.43697543087,2186.367219034214,2082.8983909392964,2015.2574406838817,1952.95321726222,1889.207561523467,1818.6682259344302,1757.782020937044,1702.5159962324037,1652.3180642086897,1585.4961760472795,1536.2286699502135,1494.2123894713036,1452.609963116905,1402.7774443144592,1366.655262711411,1323.3799003676304,1289.53070929147,1247.891157424432,1210.4938437217897,1184.0633351043607,1151.2632733313026,1117.9639572995434
3227.4061689345044,3071.5695841421784,2941.2191898655074,2834.4268022953743,2706.6082869185357,2606.5871397987216,2492.5690339918456,2401.785381874536,2309.794419312653,2233.3532403938025,2127.7153418553335,2057.8951457839858,1993.731082356665,1927.7115800486126,1855.635873648251,1792.9181968610508,1736.0126965158831,1684.1898415618493,1615.91800315621,1565.4493771137768,1521.9833085155396,1478.9100088441992,1427.9039447688017,1390.683605991082,1346.2221861100916,1311.3255007888242,1268.6819604618145,1230.3366966688068,1203.036474179973,1169.3620964029378,1135.2155527143154
3299.7224277836335,3140.001851293416,3005.7101558664153,2895.5019925507754,2764.363432556749,2661.5553963325356,2544.4558782394547,2451.0215353909234,2356.477422666767,2277.786063073304,2170.1148134000855,2098.2263575950665,2032.3004179995755,1964.1183509193606,1890.600327036057,1826.1473474796583,1767.6890016115565,1714.3239935600916,1644.691115118385,1593.0909388090045,1548.2468935270008,1503.7750242443303,1451.6644206901892,1413.4033544364954,1367.8208076834965,1331.9310151235084,1288.341843156375,1249.102454759215,1220.976504251671,1186.4762876269083,1151.5305358796231
3368.8623346071436,3205.434298963346,3067.362845329148,2953.8752425796806,2819.5640815325087,2714.088453619938,2594.0415461390244,2498.067394104902,2401.0797285585836,2320.2320605441337,2210.634188515083,2136.763373054524,2069.151596200817,1998.8927969580895,1924.0063021144695,1857.8926467568979,1797.9487155088389,1743.105620836973,1672.1815183213296,1619.504197936064,1573.3376221776555,1527.5229752845141,1474.3618547809433,1435.104612041537,1388.4514953769176,1351.6107613142522,1307.1216045284027,1267.0301207926573,1238.1124674628372,1202.824195472018,1167.1167262502217
