mass_1,mass_2,mass_3,mass_4,mass_5,mass_6,mass_7,mass_8,mass_9,mass_10,mass_11,mass_12,mass_13,mass_14,mass_15,mass_16,mass_17,mass_18,mass_19,mass_20,mass_21,mass_22,mass_23,mass_24,mass_25,mass_26,mass_27,mass_28,mass_29,mass_30,mass_31
1705.5583016095695,1648.2535303541674,1599.2081491814733,1545.49030556226,1503.1368617254386,1460.33850386721,1416.5824626183567,1388.4042357284577,1342.123440459012,1311.5843881818248,1279.7406330096194,1250.4307255928093,1215.0196586058319,1193.4057721633872,1159.7116503167456,1134.3660698954031,1108.0893410424542,1086.2112008092972,1065.7054372693879,1036.9031008741067,1014.8542370435563,992.7029757501084,973.5633371254229,950.7497363769646,929.6912284316331,913.1117371306149,892.2218708089476,874.5286199340424,860.3879627935855,843.5138774001433,826.9754788167625
1823.6193712413203,1761.042257699863,1706.8731251389422,1648.3706362345383,1601.4335440899713,1554.578410020504,1507.8890503374687,1475.6121169476264,1426.0400846834464,1392.104631594656,1356.9379105411624,1324.6626829920197,1286.196189055058,1262.3458992089638,1225.9701570076518,1198.3490532946194,1169.3993892948674,1145.0284597840146,1122.453686161414,1091.628936054526,1067.5844854355378,1043.4756647885933,1022.1563430330264,997.4185138305324,974.6680384652116,956.495323302686,933.7812461245456,914.5475094644607,898.6288393146363,880.4053786401248,862.497458435492
1894.4678379928182,1828.7408947059482,1771.483674876983,1710.1297288245141,1660.4238382957685,1611.1398167732696,1562.7472221558176,1527.9541275013087,1476.4594371761318,1440.468522639333,1403.299038081313,1369.240319194424,1328.9578131525036,1303.7603649457205,1265.8020607297433,1236.8245162827996,1206.2665480335336,1180.3844800878746,1156.565499917952,1124.562393986858,1099.3279133803321,1074.0541890768982,1051.4131385668327,1025.5349924394889,1001.7867393559778,982.6596949923494,958.8619732751085,938.713635969264,921.7093248081615,902.6914277697532,883.9748124201813
1949.135093396457,1880.9845211658378,1821.3380791129143,1757.7934850378178,1705.9424078582606,1654.786931609689,1605.1076612739948,1568.345774244219,1515.3928613328753,1477.8075850207465,1439.0885728234384,1403.6517646198986,1361.9764894056052,1335.7371021760582,1296.570582958121,1266.5508047631856,1234.7497887781262,1207.694352614153,1182.9140792902476,1150.01883910067,1123.8697731956963,1097.701973694016,1074.0344245893693,1047.2834026196572,1022.7738036176065,1002.9112586245644,978.2827864986423,957.4335467349583,939.5824703802853,919.9590627883443,900.6248909830804
1995.2546680854832,1925.0638491910743,1863.3975769513709,1798.011081027202,1744.3445355858416,1691.6119753153687,1640.8651503082579,1602.4245336914123,1548.2578853283435,1509.3221003116892,1469.2931211498021,1432.6924411235896,1389.8476906965566,1362.7276778663236,1322.5502656742813,1291.654089616461,1258.8030401624187,1230.752903637412,1205.1608271587131,1171.5240951567803,1144.6058322926738,1117.686873476754,1093.1489926011677,1065.666152398937,1040.5198411505135,1020.0373686229794,994.7115791375256,973.2741851488695,954.7028053291406,934.5734710535289,914.722532378667
2036.0177973773598,1964.0269583836578,1900.572357832298,1833.562473199849,1778.2871068613456,1724.1619227503863,1672.4847746786747,1632.5472785837708,1577.3200290398936,1537.1865706188958,1495.9977585816723,1458.3674529353964,1414.4931314473497,1386.5935878623518,1345.5289016171005,1313.8602393340836,1280.080115337309,1251.1472601304995,1224.8370626608466,1190.5532010444535,1162.956843389667,1135.3762769079854,1110.0659403934908,1081.9396659523545,1056.234734706616,1035.2047603791266,1009.2652678185248,987.3103737482884,968.0979485764744,947.5250909299332,927.2205483816846
2073.0929633645683,1999.4675481479076,1934.383967412409,1865.9012067097317,1809.1592392105242,1753.7684518907554,1701.2556553835857,1659.9462976629618,1603.7640554976374,1562.5380940093485,1520.292789010734,1481.7252742745322,1436.9177660843907,1408.3082793910626,1366.4415236642208,1334.071951609912,1299.4460198574757,1269.7074935352061,1242.7436673892462,1207.8777714826094,1179.666072174354,1151.4855928860734,1125.470139278691,1096.7613392838061,1070.5516249341501,1049.024023330929,1022.5284438799855,1000.1047389533258,980.3057641481241,959.3324146567323,938.6178163760287
2107.4732740019954,2032.3342467680493,1965.7380564489258,1895.8925025354029,1837.7877637811755,1781.2242176765976,1727.9452468657294,1685.355088958172,1628.2952941803185,1586.0535896134465,1542.8272591788968,1503.3900450451833,1457.7198708125766,1428.4512634485534,1385.8448386804816,1352.826707551274,1317.4157901137078,1286.9278122755964,1259.3574695808327,1223.957294734992,1195.176150122416,1166.4408942865098,1139.7694545910394,1110.5227165497065,1083.8476584459313,1061.8588851557943,1034.849385348629,1011.9925069660329,991.6466971844072,970.3043913348555,949.2116397732361
2139.802907183318,2063.242399618006,1995.2220749232113,1924.0976128386626,1864.709006592944,1807.0433853668474,1753.0514455309672,1709.2494464023102,1651.371338652571,1608.1721992284292,1564.0222197654853,1523.7666547151853,1477.2875824586586,1447.3984979309976,1404.1000488697377,1370.4732509356736,1334.3236053560256,1303.1288649500725,1274.987840685736,1239.089942518806,1209.7743249988762,1180.5187014567146,1153.2285778349537,1123.4779220401088,1096.367644336874,1073.9454531485335,1046.4541930576447,1023.191325848249,1002.3287828228823,980.6416198832162,959.1950812568912
2170.5262970859676,2092.6165614553584,2023.241319741066,1950.9037780472618,1890.2929943834438,1831.5806975311866,1776.9178216488885,1731.9576397196515,1673.3079495153415,1629.1969373770658,1584.1681959027628,1543.134474752852,1495.8887304265695,1465.4094050575013,1421.4564204609715,1387.2522609206321,1350.400092418507,1318.5319293875962,1289.8482757873057,1253.4815151516264,1223.6588672899115,1193.9098927554726,1166.0302138514921,1135.8023831881474,1108.2805993304473,1085.4467420704723,1057.498988203069,1033.8514940510518,1012.495670254941,990.4826331130565,968.7014862841936
2199.964737525424,2120.7636641677827,2050.088791820079,1976.5909588345385,1914.807231397863,1855.0926128097476,1799.7927954062227,1753.7169899457144,1694.3334398128482,1649.3468909940657,1603.4752397868986,1561.6954913734282,1513.7169686478537,1482.671557549774,1438.094202083981,1403.3377844409456,1365.8120282560988,1333.2970136406952,1304.09315483186,1267.280853631316,1236.9731795630992,1206.7525334388438,1178.3065097759736,1147.6229958621389,1119.7087967562752,1096.4806874870108,1068.096730359381,1044.0817684688682,1022.2512967576796,999.9276800134685,977.827362801959
2228.3592173482693,2147.913931811945,2075.9842591195056,2001.3691527386698,1938.4523625040554,1877.7714941936638,1821.8627308344094,1774.7055060448154,1714.6190898776388,1668.7864110944693,1622.1009212562562,1579.6012223374314,1530.9175745374157,1499.3256688537435,1454.148627935248,1418.8604089392127,1380.6845451281179,1347.544164772046,1317.8383020972256,1280.599646620608,1249.8248754020456,1219.1502391089189,1190.1566349180907,1159.034998408427,1130.7440173204213,1107.1358175168048,1078.3322214178174,1053.9638041495664,1031.6736922653195,1009.052032493332,986.645183985414
2255.8959929857256,2174.2453071402542,2101.0975771315702,2025.400672639165,1961.3834639977206,1899.7660195251342,1843.2716946666808,1795.0607720932535,1734.2973066650964,1687.6425413682284,1640.16703908527,1596.9687870843386,1547.602852296262,1515.480513481472,1469.724249634863,1433.9210987225363,1395.1143892077303,1361.366191872473,1331.173261794646,1293.5242578510815,1262.2971723860078,1231.1831418362583,1201.6572786976026,1170.1120486228422,1141.4572544931461,1117.4806125956743,1088.2710669866483,1063.5607791333348,1040.823224494432,1017.913933741915,995.2110360839719
2282.7226691629344,2199.89881189682,2125.5633534467097,2048.814156410945,1983.7234318745825,1921.194016304767,1864.133882339742,1814.8918241928918,1753.4730438626518,1706.0159784886184,1657.7701300886272,1613.8910125902726,1563.861819744442,1531.2223100593087,1484.9039496692008,1448.5998969742745,1409.1782592185705,1374.836667647041,1344.169018263804,1306.123165072027,1274.4560579866256,1242.9147878011754,1212.8692536476574,1180.9125622805655,1151.9048196688207,1127.5693933274615,1097.965313922602,1072.9228205068591,1049.7477859142048,1026.5595988375546,1003.5694302730719
2308.9587481605713,2224.9886236205557,2149.490568004952,2071.713757747256,2005.571764825673,1942.1508816611693,1884.5417703714195,1834.2869420490642,1772.2312943394368,1723.9882627442364,1674.9883636645616,1630.4430633320972,1579.7665635787714,1546.6208772439686,1499.7548551148943,1462.9616352672397,1422.9382775223867,1388.0151782334324,1356.8830611662172,1318.4518411053134,1286.3549915725239,1254.3966634183648,1223.8418281099134,1191.4838724793553,1162.1323485937194,1137.4461843704573,1107.4571501153468,1082.090565554363,1058.4861978628614,1035.0264967627709,1011.756460973975
2334.7027985311506,2249.608923399797,2172.9691105116735,2094.1853918934576,2027.0105327097453,1962.7153041684353,1904.5716567245445,1853.3189437700753,1790.6421820302824,1741.6266647064576,1691.8862271974308,1646.6869468688635,1595.3765583976262,1561.7338172507866,1514.3323567671505,1477.0598139828553,1436.4457084878918,1400.9508911048713,1369.3628279092559,1330.556071377526,1298.038100319163,1265.671271794327,1234.6156711549752,1201.8650568563817,1172.1775247878777,1147.147341007425,1116.7814196166828,1091.0975827446991,1067.0705246969183,1043.345581682504,1019.801953162964
2360.0374741573305,2273.838690281243,2196.07435750493,2116.3011085916714,2048.1085552921495,1982.953269920046,1924.2875401085903,1872.0488929740013,1808.7645272221475,1758.9876067552973,1708.517806630448,1662.6746684968264,1610.7416908242847,1576.6094450873493,1528.6829233974024,1490.9393194968052,1449.7435621993768,1413.6850533607064,1381.6481140724877,1342.4742770717871,1309.542417244258,1276.7742871764162,1245.2249148734093,1212.0889175388793,1182.0719869080854,1156.7033887076468,1125.9673842311158,1099.9720674561177,1075.5276946274244,1051.5428558315566,1027.730966530989
