mass_1,mass_2,mass_3,mass_4,mass_5,mass_6,mass_7,mass_8,mass_9,mass_10,mass_11,mass_12,mass_13,mass_14,mass_15,mass_16,mass_17,mass_18,mass_19,mass_20,mass_21,mass_22,mass_23,mass_24,mass_25,mass_26,mass_27,mass_28,mass_29,mass_30,mass_31
3529.8216447019863,3283.3976350939997,3161.980209452339,2987.897941422213,2866.1250132759938,2745.865022717743,2601.4397363566945,2482.8219390900395,2379.8476539481603,2274.2314423293838,2202.4900622637742,2102.9823991439953,2019.9743578881503,1947.1231426935087,1860.322810536041,1787.6670018403292,1711.5421325944887,1659.502572791566,1604.338244130682,1549.333815399643,1503.793471130381,1437.2341321680635,1401.9625446421592,1343.5961266862673,1307.3810356027452,1260.8766753241891,1220.398266896353,1193.216650084994,1158.1205816923307,1119.0872291111843,1086.0024404022352
4085.983814735175,3796.799275932946,3644.3783043015655,3439.0048726040027,3287.928867725451,3141.7166236796484,2969.1687791519257,2830.3404859705133,2704.196498148459,2579.7049178588004,2487.457433004161,2374.4337965016366,2273.8565991257906,2187.0900842862247,2085.3734380082133,1999.625443891942,1911.4560378357135,1847.0011786760615,1782.2877846236927,1717.096430286676,1662.7034082603748,1586.1794474287806,1543.3451893354038,1476.3287125157217,1433.2843147881558,1379.3643384515835,1331.9605588351578,1299.2361141952927,1259.1976310410282,1213.750901625849,1175.2718983851883
4439.647257945363,4123.459899259726,3950.667437177821,3725.44547189602,3555.2300084128437,3392.2421598283236,3201.702905968128,3050.1341368792264,2908.969869133672,2772.515009483593,2666.758165654277,2545.45097862032,2433.561540822516,2337.9213093940884,2226.7930944974423,2132.7447964329676,2037.0442040805065,1964.532659661709,1893.79142034152,1822.1289061352686,1762.0898941483968,1679.3716389954504,1631.6778863637965,1559.2897194772452,1511.903413279117,1453.342211591455,1401.5744672640863,1365.3063913643723,1322.2150484948272,1272.7431800392123,1230.881339661474
4722.62388747903,4384.92551891725,4195.503898793433,3954.4253508455654,3768.643026885033,3592.096712829293,3387.1083033008663,3225.4010725760913,3072.076458192623,2926.0693168733033,2809.271480678832,2681.490409405134,2560.4810707665038,2457.728877990645,2339.1070206401223,2238.4302238917817,2136.7671029998623,2057.730312260398,1982.1883053974711,1905.3519281499493,1840.7879051192683,1753.1835641535913,1701.5775771509675,1624.954881178875,1574.0954681160908,1511.8575375739538,1456.6180919440703,1417.5060119352438,1372.0161962636123,1319.3501567973954,1274.8051629570377
4968.134014474567,4611.836188724114,4407.766732358139,4152.947634748518,3953.4907272921214,3765.0906440310973,3547.5305134509053,3377.0642210640576,3213.0948926274286,3058.8135372508,2932.283143127445,2798.9874789081396,2670.0204993743496,2561.0903630086373,2435.991614607712,2329.572640124544,2222.7785168293985,2138.0286816297858,2058.3364571517786,1977.0140920210624,1908.5195270023796,1816.7224478256178,1761.7067013932517,1681.4521412440208,1627.580366118956,1562.1769727294077,1503.9389037348453,1462.3539647691603,1414.81240657417,1359.392732136056,1312.535513565973
5190.262782422341,4817.184796202842,4599.696050064606,4332.457524864027,4120.501103570848,3921.3080890568876,3692.346757313917,3513.9834805400255,3340.3123323653954,3178.554843947921,3043.1039318073454,2904.8954360541557,2768.6949341402133,2654.1696458168058,2523.229362738145,2411.621710408069,2300.21681039719,2210.2595417340262,2126.8236196745434,2041.4447836655686,1969.3907079962219,1873.8349358470252,1815.7227769541744,1732.213662050154,1675.6172327346262,1607.3681955835755,1546.4272198065712,1502.6010668042236,1453.224946164195,1395.3271388031435,1346.3896872583205
5396.4549995870675,5007.839566729888,4777.759620511769,4499.002828022343,4275.34088267773,4066.074376335135,3826.5082843808987,3640.8371067903645,3458.103159600578,3289.4140729979567,3145.590411053854,3002.883122578217,2859.9410603089327,2740.2176597005546,2603.8699001865816,2487.451248532008,2371.791770800551,2276.9699582893636,2190.068048518448,2100.925719088187,2025.564986204493,1926.5480860556988,1865.5526787961448,1779.0477281803958,1719.9228868270914,1649.0471327422879,1585.605376667596,1539.6958323106546,1488.6342224419295,1428.446765259761,1377.5878247807757
5591.184567616755,5187.928316831333,4945.843187744491,4656.217022648385,4421.413439097054,4202.5871269743575,3952.9876797878737,3760.4338733432337,3569.092912341187,3393.8644812675884,3242.0559985952927,3095.151825470818,2945.820344491898,2821.1841888967265,2679.7422025210035,2558.7846248240444,2439.128476932434,2339.686866763188,2249.5193676372837,2156.8244825711195,2078.338889219141,1976.0767206529417,1912.3509117637964,1823.0378609158156,1761.5258839691444,1688.1818716059058,1622.3853055228246,1574.505785588106,1521.8670292488985,1459.5262274113093,1406.860627343853
5777.380276716949,5360.153546658291,5106.489840722196,4806.478125736931,4560.94543206862,4332.937917564497,4073.729049079392,3874.610807227362,3674.998257377302,3493.52310318703,3334.0124272540334,3183.140313933166,3027.679826753141,2898.3431274550235,2752.0411830208714,2626.7476556206007,2503.2885814194774,2399.40744399521,2306.124206334631,2210.0340076218517,2128.5588117985235,2023.2139482983025,1956.8710284898407,1864.8913267528885,1801.0975101002027,1725.4042189128782,1657.3621081564963,1607.5969321917562,1553.4628356240742,1489.0709122418139,1434.6848010355739
5957.081875905666,5526.397609493336,5261.470205208482,4951.441852210161,4695.486624153248,4458.582143984037,4190.0849687475975,3984.646028698263,3777.0131896532225,3589.514587703354,3422.5105210698343,3267.8489218619484,3106.455812968834,2972.579815021634,2821.5972539017675,2692.122658745376,2565.009849493006,2456.8243871637437,2360.540105790151,2261.1744485065256,2176.812481960306,2068.5105338037893,1999.6361961094176,1905.0991906572153,1839.1037747223295,1761.1527669136965,1690.9488566054315,1639.3620631938143,1583.7960441491805,1517.4315421571328,1461.3911434875854
6131.778886378693,5688.035255092598,5412.076865728605,5092.3169166080415,4826.16791956596,4580.581565555201,4303.042023065175,4091.471846596616,3876.008343394005,3682.658964282408,3508.3160080680964,3350.006768429936,3182.8305519472165,3044.5392642940606,2889.0153810885627,2755.479502703514,2624.829723208342,2512.442097965471,2413.2458340989797,2310.6972803099547,2223.52768536313,2112.3673889351376,2041.0271356572612,1944.0188381437947,1875.8837702404496,1795.7466494087737,1723.4460836400926,1670.0868889986878,1613.1390110603884,1544.863226510577,1487.22025445308
6302.601007339353,5846.109280453649,5559.289804103653,5230.019728593424,4953.84633589772,4699.740557290181,4413.347493707069,4195.794461041316,3972.6429354545326,3773.577099845524,3592.0082382680794,3430.1656615811708,3257.320207182147,3114.7093829536616,2954.753154533143,2817.2491790366184,2683.154693179183,2566.6418992214935,2464.6033064643952,2358.943726569264,2269.027670955281,2155.0874814379686,2081.331470733853,1981.9202854509074,1911.6936426318248,1829.4269288167297,1755.0807743973787,1699.9871435164691,1641.6974047729261,1571.5585922237362,1512.353790994714
