mass_1,mass_2,mass_3,mass_4,mass_5,mass_6,mass_7,mass_8,mass_9,mass_10,mass_11,mass_12,mass_13,mass_14,mass_15,mass_16,mass_17,mass_18,mass_19,mass_20,mass_21,mass_22,mass_23,mass_24,mass_25,mass_26,mass_27,mass_28,mass_29,mass_30,mass_31
1961.209316372922,1905.6811337749994,1826.336027728841,1770.2585291311564,1713.9746307033663,1652.2381848772943,1592.8728219006473,1548.8277321308312,1504.4615056782927,1466.081264953589,1423.7805791137878,1384.6116529434905,1346.789684540659,1319.053603425024,1276.8873715113377,1243.0618264607904,1202.403510237003,1185.1719143652454,1157.2067984870073,1126.535086985344,1096.7775374399866,1068.7730222881166,1043.5828136666864,1019.6708175197134,992.9516086955023,969.9646762613713,945.0028588200477,932.2032212066143,918.2424729226238,890.9342428789491,878.2422433704464
2123.503211569595,2059.90628162734,1974.013771933582,1909.8533362689393,1847.3862346550875,1779.9225359408879,1714.6661786006368,1664.9351804366145,1615.5645225878086,1572.8323370912956,1525.960866973763,1482.479520068708,1440.2822353457254,1408.5077560297163,1362.689293886334,1325.6928115744222,1281.300223062684,1260.834209984027,1230.0164505855864,1195.9690677629915,1163.2510651305079,1132.6522218958753,1104.6995792835191,1078.4141265760604,1049.0292352127335,1023.6377800214102,996.3473496942213,981.4737553499078,965.9659993727786,936.1456662635098,921.5971741066405
2221.795839721383,2153.224189410431,2063.471264779985,1994.3293231079263,1928.1205451897815,1857.2403697917052,1788.4490718730156,1735.2372659306486,1682.8321320349646,1637.4600803908907,1587.8262499507384,1541.7348708956154,1496.8796109632813,1462.6154790799674,1414.6322753244472,1375.7426332873076,1329.1254306233564,1306.6383605586386,1274.1046735351892,1238.0142733241132,1203.519424661929,1171.373829593334,1141.7498428761123,1114.040550488321,1083.0559748826454,1056.2156245708982,1027.5371636625898,1011.3750642770609,994.9305977715921,963.615005363053,947.919802925855
2298.076835110589,2225.6018516947934,2132.9039554658852,2059.8542804170847,1990.7432672824839,1917.237028059913,1845.7183855938315,1789.7872211218607,1735.0254223294091,1687.6026724618607,1635.8279550047607,1587.7118917927103,1540.7899614431185,1504.5724694449214,1454.9321872153769,1414.5865924991435,1366.2609498190968,1342.1752342826603,1308.315592745943,1270.6403889783007,1234.7744374025565,1201.440372132882,1170.52015514391,1141.71251091789,1109.493679031219,1081.5325035884134,1051.787717777163,1034.609856004387,1017.4385586353014,984.9753294890847,968.3793196689514
2362.7168125092007,2286.9063136367913,2191.746147407076,2115.3577886791463,2043.7884418341373,1968.0734377870479,1894.2541079443622,1836.0067871437764,1779.246837705911,1730.0850320705297,1676.4980175379135,1626.666811749424,1577.9910377165054,1540.1044152536392,1489.0748821691918,1447.5041830457947,1397.7425865845169,1372.2824595507332,1337.3029429043374,1298.2852457551683,1261.2625527511218,1226.9291694667245,1194.9110815005863,1165.1770427743327,1131.9170222007733,1103.0084296139235,1072.3671739285296,1054.3182055755042,1036.5310715220403,1003.1037181432207,985.7372318524153
2420.061328848295,2341.2711477635758,2243.951247741621,2164.5808081790283,2090.831322778421,2013.1690879718387,1937.3164690258466,1877.005667843265,1818.472248808446,1767.7666936792616,1712.5733118869705,1661.2209546472382,1610.98738445507,1571.6097531062935,1519.358824423178,1476.7077020598508,1425.6809355522714,1398.98690211132,1363.016663972521,1322.8083303781027,1284.7632422430047,1249.5490939576189,1216.5574484089302,1186.0047893143847,1151.8245863755074,1122.0772581414267,1090.6460016370509,1071.8165559892805,1053.4831462383327,1019.2067006946303,1001.1513970543831
2472.3863839193236,2390.860938060345,2291.58994176305,2209.48237441848,2133.744170300381,2054.3148869999077,1976.6131099341583,1914.4125018781292,1854.2601829871658,1802.1452349499223,1745.4871981823555,1692.747168483866,1641.0906504716772,1600.3443635529711,1546.9877425028344,1503.3558682134294,1451.181611322377,1423.3500495551868,1386.478005330418,1345.183523414279,1306.2085493721652,1270.1953202930442,1236.3156562838935,1205.0185946093677,1170.001537992899,1139.490287188432,1107.3423974931638,1087.7946656525592,1068.9628413841551,1033.9165830682168,1015.2285317258257
2521.048722258466,2436.9658150927826,2335.8966225357817,2251.2301311596034,2173.642907697111,2092.578381184968,2013.162014610858,1949.1980955218096,1887.539644496195,1834.1133181677124,1776.0940713626703,1722.0637803339935,1669.08266324192,1627.0567313279682,1572.6791392624077,1528.1394150138171,1474.9037747709924,1446.0046185322121,1408.2957237392898,1365.9913478866372,1326.1540939967294,1289.4015455106555,1254.6962923004655,1222.7090731636017,1186.9160646633136,1155.6955316207254,1122.8846940813432,1102.6638423818606,1083.368529820376,1047.6104841197023,1028.3304506848262
2566.9296109011516,2480.4236578985738,2377.6731074163977,2290.582422322364,2211.2522883816428,2128.652971690952,2047.6244358286012,1981.9930071450094,1918.9140345708006,1864.2507332149646,1804.948872956269,1749.7023064109198,1695.471219876994,1652.2329364972477,1596.8990346715602,1551.5070115426702,1497.275637304585,1467.3615595034325,1428.8652225763803,1385.6088700379419,1344.9607885026603,1307.5144753170114,1272.0310535819035,1239.3949674115956,1202.8723615415956,1170.9840934882013,1137.5512390687204,1116.6913316087805,1096.95905544622,1060.533477737309,1040.6922569337103
2610.6378808326253,2521.813241328724,2417.4733546641696,2328.0630926591048,2247.0729537257303,2163.017688112067,2080.4572235911482,2013.2328469327338,1948.800198363553,1892.9580093242787,1832.4349709571093,1776.0299327585203,1720.6071124108423,1676.2087272603303,1619.9693618054068,1573.768629079188,1518.593071066407,1487.7047623201456,1448.4596617170996,1404.2965827085197,1362.8779806066368,1324.7736652593044,1288.549128449814,1255.2965284291513,1218.080643267444,1185.557148796519,1151.5344176433132,1130.0618184049667,1109.9132992756056,1072.8549560800425,1052.4764334588904
