mass_1,mass_2,mass_3,mass_4,mass_5,mass_6,mass_7,mass_8,mass_9,mass_10,mass_11,mass_12,mass_13,mass_14,mass_15,mass_16,mass_17,mass_18,mass_19,mass_20,mass_21,mass_22,mass_23,mass_24,mass_25,mass_26,mass_27,mass_28,mass_29,mass_30,mass_31
1550.7452130751055,1504.4126970037003,1459.7128000238172,1416.3923480210826,1385.453928408555,1349.5255343904928,1319.910428684212,1281.359988694603,1253.9119360843945,1219.1078692225346,1192.0499700597493,1163.0737731135173,1146.0510869442883,1114.4714960267208,1093.3005651708356,1071.5478741033858,1042.8814675366025,1019.8716004433232,1004.0773065426505,982.7145402528647,966.1025424145714,942.8807553500958,919.4946584909802,902.0336396449107,886.8642106143975,876.6068320658662,859.8038176750024,842.6501854596738,825.4448265724802,808.2694296497182,797.4441004885407
1645.3356863691056,1595.2488344644364,1547.2177312521733,1499.874369174902,1465.5391948999986,1426.5999278914642,1394.0362939216643,1353.2411535429706,1322.6483299393785,1285.5686786496012,1255.8715567248937,1224.9363549228212,1205.5527882592219,1171.6913266420233,1148.4725959496532,1125.2684782792226,1094.6040481573477,1069.699941082798,1051.988623296199,1029.1007386380938,1010.7904193299551,985.9220006968976,960.9029370269138,941.9025078798991,925.2746752213677,913.7230133357675,895.5878826914798,877.1314965392764,858.6090104544407,840.1108074324775,828.2869077155653
1701.7827622723632,1649.4714692157424,1599.479356255572,1549.7305245505177,1513.3446176794948,1472.6172416271681,1438.2831632676846,1396.19647665493,1363.7004415486783,1325.296861096479,1294.0166851709632,1261.938796526617,1241.112955528913,1205.9124852185269,1181.4660311960383,1157.4166846742048,1125.5846525142135,1099.5580271039817,1080.6817757721192,1056.901076935864,1037.5687759581065,1011.7374812641237,985.7656961359404,965.8486804679935,948.3468238240464,936.0062262644919,917.0849592630087,897.8631014561797,878.5665395103555,859.2909454387875,846.8707774278633
1745.185726711381,1691.1717044839015,1639.684680754989,1588.0839450085998,1550.1097949774564,1508.0116695974052,1472.3110277986534,1429.2543458442037,1395.2821156685077,1355.8769374391716,1323.3756307626927,1290.431822289521,1268.4808882837058,1232.2617812561293,1206.8685689936387,1182.1794083557825,1149.4615424755032,1122.5756127522573,1102.793502793449,1078.3346831554907,1058.2124568577747,1031.650369340095,1004.95658980499,984.3358131077523,966.1601152736973,953.204858516691,933.6834110763562,913.8787987096227,893.9928659154502,874.1254021007297,861.2465966368818
1781.7036649629629,1726.26199819062,1673.5256003112684,1620.365232895995,1581.047379750435,1537.7986430922567,1500.9448132421976,1457.0870019936615,1421.8644397767662,1381.6271958323484,1348.095934193113,1314.4318301054864,1291.5238059962885,1254.4547654977976,1228.2631959983935,1203.0422827270866,1169.586887591503,1141.9804548337324,1121.4295894070956,1096.4056801803401,1075.6161595816634,1048.4454533484854,1021.1511130159932,999.9388829546193,981.1950712753745,967.7174147686013,947.6938028827896,927.4026958452093,907.024706882155,886.6631234575059,873.3983400725135
1813.9077414458231,1757.2107441713042,1703.3787460319706,1648.8418844542975,1608.333607359313,1564.0721661197956,1526.1988683818204,1481.645611898488,1445.3142990441647,1404.3511286740818,1369.9097140252857,1335.6164963669526,1311.8567227185383,1274.0433990144763,1247.1464673161481,1221.4614629464313,1187.3614110109015,1159.1214289804875,1137.8877526577733,1112.3695430394896,1090.989580845397,1063.2867723672057,1035.4679255963124,1013.7346100937802,994.4889375859409,980.5467136300693,960.0823407827296,939.365040326428,918.5559605378965,897.761499185506,884.1562689700709
1843.1407961708708,1785.3071819207507,1730.485555988975,1674.6983180033626,1633.1051245412655,1587.9259781690992,1549.1252811601673,1503.9494854605416,1466.6068640156439,1424.990954148704,1389.72187506901,1354.862412668217,1330.3233508477347,1291.8385672030865,1264.300305493641,1238.197867131046,1203.5171925715867,1174.7035721752982,1152.8462159277035,1126.8825116563826,1104.9650133339142,1076.782862553833,1048.491961133493,1026.2860331958784,1006.5841196509464,992.2171056851059,971.3542930002327,950.2523733995982,929.054236707457,907.8691246094234,893.9548081940053
1870.2013806688099,1811.3180250047474,1755.584379499048,1698.6389636802712,1656.037898268572,1610.0105503193308,1570.3497284334392,1524.6049178256224,1486.3221201794051,1444.1071401372903,1408.0706773135862,1372.6910623860829,1347.425544608981,1308.3226550770369,1280.1898590140072,1253.7042009295797,1218.489845095624,1189.1464335004857,1166.7085350491698,1140.3351083646546,1117.9187191220806,1089.295903585334,1060.5714128607679,1037.92832972945,1017.8035163558255,1003.0407153631716,981.8104560803074,960.3543821219066,938.7979912293874,917.253175007899,903.0527052315456
1895.6070428334017,1835.7402086002958,1779.1538052225071,1721.1204203279194,1677.570047909961,1630.7474895897676,1590.2777330415447,1544.0049356438378,1504.836006562168,1462.0630224008419,1425.305052402292,1389.4405398934123,1363.4886311680543,1323.8084024803993,1295.1166888457524,1268.2739893906319,1232.5618491486198,1202.7220931355182,1179.7363964418414,1152.9805959047153,1130.0947072221375,1101.0608042919662,1071.9321542856806,1048.8789403345195,1028.3566054360936,1013.2200149636318,991.6459725075993,969.8590249395601,947.9679195596073,926.0870509449604,911.6178979903625
1919.7145638716602,1858.9163186048286,1801.5237958877792,1742.457487253097,1698.0036121453509,1650.4274593825053,1609.1888605929753,1562.4205334789317,1522.4077140113495,1479.1091343052017,1441.6655966290946,1405.3439944835138,1378.736928244436,1338.5114703935108,1309.2887444478188,1282.1096612138151,1245.92804212838,1215.6182259260995,1192.1102908300259,1164.9936736801264,1141.661290099375,1112.2396216929387,1082.730033526629,1059.2879016601007,1038.3879307983607,1022.8947040211572,1000.9954968865474,978.8960148852009,956.6887387198199,934.49045152094,919.766319471338
