mass_1,mass_2,mass_3,mass_4,mass_5,mass_6,mass_7,mass_8,mass_9,mass_10,mass_11,mass_12,mass_13,mass_14,mass_15,mass_16,mass_17,mass_18,mass_19,mass_20,mass_21,mass_22,mass_23,mass_24,mass_25,mass_26,mass_27,mass_28,mass_29,mass_30,mass_31
5579.511159974493,5209.607540709363,4882.653744128875,4553.326907595727,4224.531415022871,4033.89316302698,3777.8006964082447,3584.0212653897347,3360.309142444469,3195.978554411499,3033.7166631193627,2887.8573720995632,2726.148179542655,2574.123637131214,2451.1570120918586,2363.325566900663,2243.575423921737,2142.6245094592086,2033.4112805851066,1955.03317066531,1860.9522720528976,1793.6367657347375,1725.8820011551682,1654.2934623064075,1596.8614666981127,1527.835304458535,1468.245566079851,1408.4695112136728,1362.578139430364,1317.543634796689,1271.378894091623
6928.96147531116,6445.808971842924,6016.4787047697,5594.39959635556,5176.959376697443,4912.759203849622,4585.422140829889,4332.328030759532,4046.99226765701,3835.6095639887103,3624.943715151001,3440.4446394527176,3235.6836525663794,3045.278333696098,2889.0646112047657,2772.713298043879,2623.3663927520256,2495.9689160402777,2361.489171533716,2261.528103754316,2144.234283586225,2060.0873649940386,1975.19734847145,1887.1601697785622,1814.0268039677414,1729.7654349163665,1658.1712143044547,1585.0646941392224,1527.4416263836838,1472.3530737466328,1416.1640626519802
7832.403575904561,7271.839483240886,6772.364582844832,6287.663319701982,5810.757970002629,5495.098493466634,5119.797338852491,4826.314081365862,4499.580116856421,4256.450581832141,4012.9945197395723,3802.699242993244,3569.1887747932137,3353.329368305122,3174.8902147185654,3039.1316570780555,2870.2306858627935,2725.249909552642,2574.2193859956255,2459.8475369635817,2327.243430325818,2231.984246431334,2135.7737737017983,2036.9857403654746,1953.4147844891472,1859.2477039164075,1779.9318964726697,1698.1506673294039,1632.793425803446,1571.167045396474,1508.480215158178
8579.047782624519,7953.679850477203,7395.40383295079,6858.678215298541,6332.5680607270015,5973.247314459089,5558.172900129061,5230.967676117599,4869.952405980243,4600.4651934243975,4329.72099023519,4098.147815174067,3840.9201543280346,3604.151073779165,3407.3661658803676,3255.418748284365,3070.4936410138466,2911.048731038015,2746.5270072803837,2620.2712798052535,2475.135134985956,2370.77499699236,2265.289641331786,2157.7509493947655,2065.5974499982467,1963.3939090337253,1877.855276531337,1789.0327258087877,1717.3482786697123,1650.4177653768072,1582.4695676473502
9243.223183233726,8559.641216632179,7948.490281650201,7365.301862118323,6795.380985959021,6396.450815708587,5945.906702443844,5588.473559380632,5196.919320265872,4903.906045215436,4608.762956763433,4358.291897965893,4079.9979762653406,3824.716257280768,3611.629505327685,3445.1842478469152,3246.098710290253,3073.835273243475,2897.439760030628,2760.6329599210526,2604.4325841083464,2492.034136501858,2378.3547305608236,2263.1234186370675,2163.367335952465,2054.116718557845,1963.1491602915878,1868.1498399602365,1790.8823600422036,1719.3008761172248,1646.7460884289628
9856.8159754562,9119.015554974363,8458.57911299794,7832.324703385168,7221.898642765714,6785.785695885713,6302.40554021345,5916.8714998719715,5497.0716205818235,5182.264495830819,4864.487404538285,4596.581601749651,4298.851154284039,4026.5344849658213,3798.4023117752968,3618.4919511611533,3406.3969197439806,3222.3292098243664,3035.061635964448,2888.5243580392557,2722.167149769793,2602.3872260557487,2481.181828472404,2358.9138847048453,2252.1601250673302,2136.4768038726097,2040.5745661475269,1939.9352644310975,1857.5454241252264,1781.7186725525517,1704.9643160480662
10436.844980382757,9647.431146866043,8940.045405923476,8272.964452169272,7624.223562933518,7152.47875375674,6638.003899086669,6225.763760843165,5779.237611889788,5443.781091340921,5104.533248509312,4820.1667119261965,4504.084655067389,4215.720915898533,3973.379510364788,3780.6841554711255,3556.3510903355295,3361.1568000782404,3163.6916522209617,3007.9711923168625,2832.0662754991718,2705.345671849809,2577.0625629643505,2448.200362470776,2334.853872221604,2213.1531718377946,2112.651778692625,2006.7352828508022,1919.532854547242,1839.735183598295,1759.0568476645722
10993.635398310664,10154.365841607607,9401.602965777814,8695.231530156034,8009.689324006859,7503.327161068425,6958.956985057903,6520.95976295188,6048.756846268088,5693.438241737828,5333.517027078009,5033.367193490393,4699.688087473666,4395.968560706995,4139.999246924477,3934.984367076359,3698.9551092114475,3493.1080319818316,3285.922103329524,3121.4000467985197,2936.376119494736,2803.0249268495436,2667.9794012742263,2532.8363237960193,2413.1809103740293,2285.7580703626063,2180.897473317609,2069.9615798176874,1978.1650632048897,1894.5915728663404,1810.1855975835385
11534.016028327087,10646.085238390071,9849.009294419835,9104.417341145008,8383.139487533625,7842.81597114535,7269.3909815644765,6806.289748223767,6309.148601351918,5934.518642061974,5554.478862842996,5239.027173796975,4888.287248882996,4569.707483682053,4300.523116040955,4083.5117612109116,3836.1767453163334,3620.0160571409992,3403.4560098588086,3230.4044461805483,3036.5712841767104,2896.8134275322236,2755.2331003617496,2614.0376548839135,2488.2771620373933,2355.3484933016093,2246.305951022538,2130.5394381414853,2034.3071853328163,1947.1008879116046,1859.1115557547785
12062.798197905531,11127.00154641391,10286.316320861071,9504.244680196134,8747.981156378442,8174.096640519768,7572.204158048271,7084.442586286239,6562.882498726341,6169.32493404064,5769.55002933421,5439.139969799136,5071.721773664324,4738.63977142917,4456.534596928978,4227.74912896272,3969.3924952267225,3743.1627322415993,3517.484046940279,3336.0980184035775,3133.6819490958505,2987.680879259058,2839.7318223079615,2692.6530833317206,2560.935156945718,2422.6617593177334,2309.570771380587,2189.11413108956,2088.562302772852,1997.8297761390083,1906.3649796794168
