mass_1,mass_2,mass_3,mass_4,mass_5,mass_6,mass_7,mass_8,mass_9,mass_10,mass_11,mass_12,mass_13,mass_14,mass_15,mass_16,mass_17,mass_18,mass_19,mass_20,mass_21,mass_22,mass_23,mass_24,mass_25,mass_26,mass_27,mass_28,mass_29,mass_30,mass_31
3218.2444165958027,3047.5219672778885,2908.4851243709313,2794.7448302728453,2631.8948684056177,2559.0414177328826,2414.7344261846083,2312.393307795277,2211.834307840346,2146.484271644284,2035.7088845468636,1951.1800334602328,1903.9258711450884,1820.419838795054,1758.337561444806,1695.428721489342,1636.6621710924958,1564.5215313125398,1522.8390467192296,1476.4031409243175,1424.3443247642103,1373.9453143858514,1341.5754899699682,1287.0223952987399,1256.9440363588928,1215.7869841494362,1184.6167100754126,1151.6569283701542,1108.446865796513,1081.668243913748,1052.6131290860042
3681.476417942494,3478.2766201767554,3313.609833184859,3173.7527809381395,2986.898618237356,2895.7765681319793,2727.5973403034805,2606.109795197053,2489.554015500513,2408.7746201547143,2281.8042872185697,2183.270825462063,2123.967665807982,2028.2941636209257,1953.0283291113276,1880.714867137165,1810.9706162265154,1729.0754965375722,1678.407384939641,1624.525556401436,1564.4510367214607,1506.042943798664,1466.6284097438847,1404.9255672774543,1368.7867848388073,1322.013977382951,1285.4320983090997,1247.0643399879727,1198.3246066557297,1166.995127301648,1133.2043902847515
3973.5238271369544,3749.6111434722256,3568.651908791201,3411.874344386907,3210.1389555247633,3107.1120075751423,2923.9320428135975,2790.266027676944,2663.7007040546346,2572.9264124697274,2435.9174116100853,2328.5832678354564,2261.44329045762,2158.228243202484,2074.5022286552676,1996.3421337229324,1919.627883080756,1831.7364422574803,1775.3013253997278,1716.7576559769084,1651.6844870387795,1588.2664605701505,1544.3336297701073,1478.2478535588527,1438.2443744808972,1388.0128387549544,1348.0204487753563,1306.2614278056226,1254.1398280893602,1219.9477710124252,1183.1893544628751
4205.942523830588,3965.4276150861037,3771.4357436689384,3600.9662440387065,3387.513388224216,3274.820086932727,3079.7268862842943,2936.315871606863,2801.8222764676116,2702.9619332877933,2558.048726434737,2443.725066883496,2370.230143799577,2261.0772798352473,2170.5457993098253,2087.7735691651624,2005.4887157663393,1912.9007463591706,1851.8264784742369,1789.5889751037905,1720.5649118410834,1653.1794596230588,1605.6136857910185,1536.1009875646575,1493.000847546794,1440.056885655686,1397.3512626992988,1352.902598128399,1298.1407002146902,1261.6739952147202,1222.5628499050558
4406.750958505636,4151.812926997773,3946.516525159717,3764.0669125491577,3540.5735735989165,3419.4010326147613,3214.031325404195,3062.1655657635947,2920.846944223116,2814.9130863408905,2663.2268876335124,2542.87385653012,2463.8102826528366,2349.5694932398965,2253.1103540033423,2166.3802442542205,2079.2669604894345,1982.6710684206632,1917.556072878551,1852.137885660896,1779.7182697048002,1708.9180194892338,1658.1891571986987,1585.7558906554202,1539.9666008149413,1484.7055616971734,1439.6564782063697,1392.890163518913,1335.8806755399503,1297.4510836019253,1256.3132453674234
4587.804756766482,4319.8031107681345,4104.280872706555,3910.9167551285273,3678.43326195291,3549.5199116893587,3334.8970325750624,3175.381981576425,3027.928478786727,2915.551726555364,2757.8009308974993,2632.018847971918,2547.8761831794454,2429.0796668123544,2327.240427371163,2236.9619900565917,2145.4838370473485,2045.3115484148834,1976.5291752069757,1908.2513014902333,1832.7836572417507,1758.9143335882184,1705.3156152912925,1630.279127265765,1582.05517665582,1524.7247326986278,1477.5633758145123,1428.7120961472401,1369.701170553043,1329.5036464246139,1286.5430677293361
4755.360293680516,4475.221083919375,4250.208464746513,4046.65260625443,3805.8996078854298,3669.7455402771934,3446.5693259009063,3279.9541634256807,3126.8382312150175,3008.4465715900897,2845.117142658038,2714.316557130711,2625.42678271824,2502.4396145244573,2395.5929403362006,2302.0469303378013,2206.5202339497655,2103.0680396344806,2030.8724371833978,1959.9546026458277,1881.67700919398,1804.9753093787276,1748.7064346825662,1671.28484538931,1620.7997820273793,1561.5700118655357,1512.4544352038904,1461.6774314175914,1400.8343137181132,1359.002194478177,1314.3584726567494
4913.171810275271,4621.560470122347,4387.586668414087,4174.355115745504,3925.8559795391134,3782.8174251244814,3551.5936994820163,3378.2735894654843,3219.8372138401332,3095.7364560178225,2927.181258025602,2791.658906070554,2698.258918794281,2571.3461715977573,2459.7594537338873,2363.149519395067,2263.8021454923173,2157.285842393574,2081.859404811892,2008.4606358023013,1927.5456174611102,1848.1829007510614,1789.3872721325185,1709.7394331796677,1657.1181367781035,1596.1127371949026,1545.1571108921025,1492.5695913464638,1430.0176074662372,1386.647268805113,1340.421422239981
5063.693382541831,4761.104650789256,4518.56385090736,4296.036884753932,4040.1863730320106,3890.5249796905737,3651.632814199347,3471.902092934718,3308.402083096443,3178.81779717428,3005.302929928025,2865.2811905668414,2767.5453965189613,2636.9069547485833,2520.7785615171933,2421.25806364325,2318.259985502416,2208.842836793745,2130.3209119862054,2054.5606024857943,1971.1379085509102,1889.242879353542,1828.026992209484,1746.2731864329792,1691.6086624583234,1628.9211254466118,1576.2109359531305,1521.8993515258994,1457.7319561875565,1412.8956222365273,1365.1634762430972
5208.631471327131,4895.441146896427,4644.6335115759475,4413.096538168575,4150.200246396904,3994.1114959389915,3747.841874940556,3561.924658161997,3393.55867269207,3258.660362536004,3080.39176848183,2936.041345632376,2834.1004548706796,2699.891005411676,2579.37116105235,2477.0585766051354,2370.5394634029335,2258.348357671356,2176.8334784442336,2098.8034972976457,2012.9731891599547,1928.6449320901029,1865.0895427486287,1781.3233592547094,1724.6864066776884,1660.3893034185571,1605.9900941156743,1550.0209181973023,1484.310899604621,1438.064007972821,1388.883888499442
