mass_1,mass_2,mass_3,mass_4,mass_5,mass_6,mass_7,mass_8,mass_9,mass_10,mass_11,mass_12,mass_13,mass_14,mass_15,mass_16,mass_17,mass_18,mass_19,mass_20,mass_21,mass_22,mass_23,mass_24,mass_25,mass_26,mass_27,mass_28,mass_29,mass_30,mass_31
2141.11501085927,2073.777412252901,1983.6600504225746,1917.5947318451592,1860.1500968543448,1797.1471974649623,1733.5863723722832,1684.409242879732,1624.1419757998644,1579.2292432275608,1518.8459299834276,1482.702281852836,1430.0631436694043,1396.154541694147,1358.3724571438106,1320.448298387611,1280.0569630000869,1251.400319981943,1210.9590510188577,1170.0725481300085,1151.9937025009137,1127.7089545841527,1093.0716102715842,1063.3138219659459,1043.5429938689633,1020.6869675958872,996.001626947013,976.8724809713419,944.7850322793045,926.0599059418932,906.2022249134014
2341.2304451148702,2262.509595293229,2163.44052256909,2088.0503015959957,2022.682891179005,1951.176525684791,1880.0259216670843,1824.2964309008755,1757.2502615205278,1706.458682491155,1640.1503647638542,1598.8464594797413,1540.826671584796,1501.8272320654164,1459.6770197283922,1416.8822990171182,1372.7039064135124,1339.6562910187579,1295.4397094710507,1250.777874615032,1229.3217974197655,1201.3282209746633,1163.4862239863878,1130.7395833177081,1108.3840524695631,1082.6285598457987,1055.151942715311,1033.3855824423445,998.8718007218158,977.499037564038,955.0624898079973
2463.3448209950902,2377.5178157010378,2273.0883105689145,2191.9441656668732,2121.6967581465697,2044.9614675634646,1969.1875104296062,1909.4330415930337,1838.278056700967,1783.8800088282528,1714.0259813110497,1669.5368363973362,1608.2842537565784,1566.1321801840886,1521.3281545908749,1475.5498287256291,1429.1154807296803,1393.3454789967573,1346.8809546415039,1299.975116290785,1276.4004865620975,1246.1080379466066,1206.359601380913,1171.8205263746745,1147.8792513255876,1120.3490231054225,1091.1798939292548,1067.7894902183307,1031.8689605988957,1008.8621284284195,984.8440417754707
2558.5601432148424,2467.114376857514,2358.5549610653507,2272.893317625819,2198.8187847735708,2117.9869621198454,2038.6120103293863,1975.7062577258082,1901.3610593200249,1844.1417055230083,1771.5569660095678,1724.566553517169,1660.817886978188,1616.1852298139406,1569.3176603580237,1521.2073790040458,1473.0407330032554,1435.1271754950917,1386.9370112517572,1338.3105709513447,1313.055979920598,1280.9537276219535,1239.7426571740793,1203.821269970658,1178.6394160970813,1149.7227508494573,1119.2391782863249,1094.5752948779414,1057.5938544129353,1033.3039160980106,1008.0488372615896
2639.538440477378,2543.2629739067925,2431.223763495043,2341.6997602353676,2264.355890797881,2180.0273591518353,2097.5924303312604,2031.9981416955497,1954.9485946426719,1895.3237364684508,1820.4388124929287,1771.3095783093777,1705.4541515663893,1658.6971645425056,1610.0783288069742,1559.9811378683908,1510.358694591951,1470.6084621902673,1420.9684315535237,1370.8977159098154,1344.1959756365459,1310.5432054655284,1268.1038070302623,1231.0168064216327,1204.777161890217,1174.6796418672748,1143.081602474378,1117.3299605847687,1079.4697974687535,1054.0827179204225,1027.773097709403
2711.595381341634,2610.984377727663,2495.872932901951,2402.896988184015,2322.6332366063125,2235.1838047811725,2150.02793144341,2082.035043564596,2002.585647314923,1940.8158151079263,1863.900590194987,1812.8596031252687,1745.1414535273218,1696.4833120231594,1646.3089106831708,1594.4410139332488,1543.5361146558698,1502.141451377689,1451.2244409687532,1399.8827008333274,1371.8796077327916,1336.8387498837033,1293.3179148195588,1255.2011398470663,1228.0182323852891,1196.8686741841054,1164.28149649239,1137.5584535455441,1098.9338552826398,1072.5661321678308,1045.3162864166484
2777.519041762211,2672.9112979250763,2555.0084003041907,2458.8623004229853,2375.9186524989673,2285.6064596038427,2197.9627677643566,2127.7704617343657,2046.130710302504,1982.394911025119,1903.6353148269982,1850.8384797539734,1781.425661907433,1731.0195405096954,1679.4241803793395,1625.9341533392223,1573.8662716794001,1530.959106970949,1478.884282420808,1426.3909648802332,1397.1864247897156,1360.8689527656115,1316.3679374669641,1277.3149527038945,1249.2674703332418,1217.154403205073,1183.6643095822096,1156.0497772780604,1116.7397377789032,1089.4713533612612,1061.359826918641
2838.9734598701148,2730.6146874583446,2610.1256795320373,2511.0142959522655,2425.5653008392264,2332.5781665873874,2242.6165909221127,2170.3698215558566,2086.6925679504448,2021.1211093063018,1940.6531205135864,1886.2137874553623,1815.2291194043005,1763.186310203655,1710.2681609200708,1655.2641900011076,1602.120772138352,1557.7969411240488,1504.6515300562464,1451.094103335618,1420.7605038718946,1383.2473982408458,1337.8403321465494,1297.9195412054448,1269.0647623325158,1236.052658252207,1201.7225549708387,1173.2746596911925,1133.337272945555,1105.2263745566231,1076.3103451452994
2897.0407416146795,2785.1159029775245,2662.1972085703305,2560.2753094195004,2472.4529019372926,2376.932863844299,2284.782257354437,2210.590680564597,2124.9919825291854,2057.683477689607,1975.6106873032804,1919.6144839273625,1847.151435579862,1793.5559322951183,1739.3894846913597,1682.9534760806944,1628.8012157950318,1583.1330235210353,1528.9835604654947,1474.4287784611195,1443.020534080108,1404.3728977100045,1358.116336607056,1317.3798238759882,1287.7610929116418,1253.8987722988415,1218.7764180674135,1189.5390993821884,1149.018968661684,1120.1094795983531,1090.4322194542979
2952.4693190690027,2837.1212099410263,2711.895514140193,2607.2831542473014,2517.1897528364043,2419.247146114782,2325.007955473504,2248.95678807281,2161.5272801118804,2092.558403115662,2008.962066641473,1951.475412671314,1877.6072027434766,1822.5240752835382,1767.167453831614,1709.3631264475741,1654.2544155982341,1607.2978526024772,1552.19661197593,1496.6969575536023,1464.2559977302185,1424.521151906606,1377.4595427252634,1335.948134877215,1305.5991509157152,1270.9246038207443,1235.0472907066883,1205.0546621716242,1163.987129071274,1134.3131173986685,1103.9082737513845
