mass_1,mass_2,mass_3,mass_4,mass_5,mass_6,mass_7,mass_8,mass_9,mass_10,mass_11,mass_12,mass_13,mass_14,mass_15,mass_16,mass_17,mass_18,mass_19,mass_20,mass_21,mass_22,mass_23,mass_24,mass_25,mass_26,mass_27,mass_28,mass_29,mass_30,mass_31
2245.4146991620505,2154.1447685810754,2068.0365675147073,1999.1949540950561,1923.123453156068,1860.695687436409,1783.9193475660836,1729.0577450061098,1685.2147331196695,1629.7230185219075,1568.8442247662506,1526.1916730494438,1478.4009899195748,1442.196351725957,1380.461037116549,1357.5333172296173,1317.7873642089721,1279.5568014424807,1241.0086079518412,1213.2495287849058,1186.2844633252516,1141.2990931417485,1120.0170438608297,1091.692603562945,1060.020549973175,1037.4110987984552,1003.1463093327075,988.7486883249238,966.5408507581976,941.3003130642812,916.0078818660015
2463.674322380063,2359.896473137601,2263.2779966760445,2184.358464335463,2098.726898790479,2027.76708187992,1942.3197412907791,1880.3005334564662,1829.6211347764831,1767.0772502285017,1700.2586702597262,1651.6041759374161,1597.2739635609576,1555.9267151100908,1488.7843532916067,1461.1620842965874,1416.670251649442,1374.0827238767679,1331.1772845583641,1299.8694047520123,1268.8463959656924,1220.0921167470583,1195.393289664486,1163.1156554007448,1128.991043332383,1103.0143257228106,1065.4965554063388,1048.302039252766,1023.5887339972265,995.565362579855,967.9328481934126
2597.1455877665567,2485.6616577188383,2382.6292765346507,2297.470987115193,2205.990849100175,2129.7766479782345,2039.074182138808,1972.6628373674575,1917.7347660691478,1850.87293251921,1780.5061816962289,1728.147730483768,1669.7905396738693,1625.2683913443543,1554.9350409154847,1524.350780010098,1476.9680069700555,1431.7371857348674,1386.1903251235049,1352.708553076027,1319.1705538169072,1268.2038207290975,1241.3777208684069,1206.662522501031,1171.1134947329942,1143.0503991351786,1103.5958086053843,1084.6404118389312,1058.4086171821418,1028.7023874852634,999.6812578046965
2701.3554491552823,2583.8269380547054,2475.7933386866966,2385.7270087299758,2289.679358194522,2209.344759903408,2114.5623927832658,2044.7144633279433,1986.4360174660867,1916.2002702737336,1843.1042327901507,1787.8374773883215,1726.3225839079582,1679.306963576604,1606.5384737050877,1573.5972013751875,1523.9627782441682,1476.6784364195578,1429.0805148624318,1393.8996397053147,1358.3817564566343,1305.7325638558157,1277.2271367202466,1240.5990048315389,1203.9745559516396,1174.2692276610364,1133.3280136425697,1112.973157294053,1085.5624368570352,1054.551508826565,1024.4668931509868
2790.07488017887,2667.381955493082,2555.0948458263324,2460.825741896959,2360.8887742262814,2277.034492727627,2178.793850404228,2106.0153525102005,2044.862827914019,1971.7529855429234,1896.3602319037661,1838.6067478130972,1774.3946449715495,1725.246633118614,1650.4418459800406,1615.464847316951,1563.9170774573254,1514.8911930889412,1465.5544778566182,1428.9258878102814,1391.7117811431701,1337.6596611468428,1307.7124617760946,1269.4493568168973,1231.9333969810398,1200.821258530367,1158.631174354215,1137.068741149224,1108.658702321948,1076.5430592413754,1045.5666208144926
2869.0881527508323,2741.7821838983186,2625.710101951152,2527.6799663223096,2424.2786280398573,2337.280987987706,2235.9716770530877,2160.5796442397905,2096.8513470024395,2021.1805832086866,1943.7623275080819,1883.7862023729126,1817.1653790443224,1766.111172995446,1689.5202248045287,1652.708637685836,1599.459521607366,1548.8876177817676,1498.007817839834,1460.089024739606,1421.356376041249,1366.0766570777164,1334.8364607629046,1295.112515287101,1256.8204283375655,1224.4489381008707,1181.1590686618583,1158.509185253875,1129.212395928519,1096.117384747947,1064.356781244221
2941.4303512774427,2809.889937333712,2690.354994557586,2588.8669682849536,2482.293312673485,2392.410739732145,2288.30082755118,2210.51306648674,2144.4136149223996,2066.3971450675253,1987.1402993270588,1925.1228394981079,1856.291410660071,1803.4863021821475,1725.2818012119928,1686.7733260978882,1631.9686402983348,1579.9852259907755,1527.6969907607565,1488.596232076873,1448.4669686998825,1392.0807019689273,1359.6495364480807,1318.5843158854918,1279.5958551857407,1246.0661979861984,1201.779329039894,1178.1242526548845,1148.018163281064,1114.0300499437599,1081.5595370364927
3008.913570943875,2873.4140316977687,2750.6509453868007,2645.9252492505416,2536.3919805231762,2443.81242691257,2337.0975213761762,2257.0725618433185,2188.7504864795183,2108.545027902895,2027.5863590646045,1963.65937150764,1892.7614322503127,1838.3183118503869,1758.6268358776244,1718.5210947890441,1662.2671018920748,1608.970304677275,1555.3718795936934,1515.167965262442,1473.7306519191868,1416.3266882758933,1382.7785864119883,1340.4590320654838,1300.8328458072906,1266.2185182883495,1221.0099094251036,1196.4091749718095,1165.550299588071,1130.732058842264,1097.6060437739598
3072.716584141731,2933.4659782950093,2807.6526338213953,2699.855445708993,2587.5236481162506,2492.3891728746867,2383.2178112254387,2301.0756027541884,2230.6428563920017,2148.3670660213456,2065.8108359030593,2000.0738824244409,1927.2183498527415,1871.222485035748,1790.14082594924,1748.5125468861697,1690.889820979169,1636.3541309222421,1581.5201119937783,1540.272704220211,1497.5941576518517,1439.240527049863,1404.6312595586207,1361.1230633445148,1320.9041732156657,1285.260623813827,1239.1877000678012,1213.6859928968636,1182.117244928857,1146.5167262458258,1112.7767624132598
3133.6549493467537,2990.8147457606688,2862.0897207463754,2751.3497564577233,2636.344797687207,2538.765673088172,2427.2538703213636,2343.0876557104716,2270.630820174063,2186.3770170193443,2102.305077126282,2034.8353784677643,1960.1068048922639,1902.624323429854,1820.228773605757,1777.1353755528185,1718.2067281682298,1662.490301030317,1606.4789436405063,1564.234453396384,1520.3664121991233,1461.116825860925,1425.4894928925,1380.8436260663718,1340.0676967429333,1303.4378613052108,1256.5457578051555,1230.177441825104,1197.9323376651353,1161.5869435484358,1127.2657310409159
3192.3199767233154,3046.017823916365,2914.4912060005468,2800.909965662153,2683.331315896716,2583.3947413592373,2469.634966487524,2383.518614405189,2309.10582813844,2222.947231451708,2137.425244946757,2068.2837997964175,1991.7490523242989,1932.8321836464438,1849.184254806907,1804.6705422027976,1744.485914403267,1687.6350779813183,1630.4928064290575,1587.2880344273096,1542.2712812584398,1482.1691344688659,1445.5576226102216,1399.8143691560276,1358.5103347973654,1320.9280576866115,1273.2530363656554,1246.0449560248053,1213.1502086064986,1176.0897806122098,1141.2136308733197
3249.1565675545844,3099.4946342177245,2965.255083025063,2848.913545481753,2728.841188285547,2626.616981849461,2510.6840154732417,2422.6768087506593,2346.362293981989,2258.3577493046287,2171.439248031985,2100.674830135183,2022.387453437112,1962.0779525665614,1877.2281023527019,1831.3293357330642,1769.9289913919035,1711.9811863343518,1653.7455366144743,1609.610050692341,1563.4771057186435,1502.5580854327254,1464.9893270941961,1418.1809183402256,1376.372692700429,1337.8649620785377,1289.436639165352,1261.4099519509518,1227.887163213482,1190.1358650271695,1154.7263074064663
3304.5097544858763,3151.5704203354903,3014.689984218209,2895.6531755791034,2773.1519809700494,2668.696462637606,2550.6513911554057,2460.801293420548,2382.6284462231424,2292.825649288937,2204.554798705448,2132.2066843594416,2052.2098774308397,1990.541361421122,1904.5315319818599,1857.2755252062846,1794.69222888405,1735.6780140641965,1676.3796405231376,1631.3373974193842,1584.1143565778896,1522.4082174093169,1483.903733107315,1436.0561454550543,1393.7637861784615,1354.3522595325012,1305.1951234574508,1276.3665513439396,1242.233366300243,1203.8109676765646,1167.885844085059
3358.6540078948847,3202.5038851250033,3063.041404300093,2941.3616266310237,2816.4844409052016,2709.8431768128157,2589.736214032309,2498.082177914025,2418.0857522316333,2326.5235268833385,2236.9370787081043,2163.0369742412613,2081.3656939483426,2018.3652930415524,1931.2307034028286,1882.6393064597682,1818.899862062221,1758.844331242672,1698.5084241279028,1652.5789153953108,1604.2867496037813,1541.8185676251405,1502.395556098386,1453.5297814404503,1410.7703118661543,1370.4723941650268,1320.606877479703,1290.9895916814653,1256.2605136776378,1217.1832974060694,1180.7575353071807
3411.812486573455,3252.5053441500727,3110.508925404874,2986.2281045484547,2859.017997144785,2750.227795073729,2628.1003340408024,2534.6739796523243,2452.881675493538,2359.59163014871,2268.720342282212,2193.2937856864137,2109.9762764385723,2045.665834777459,1957.4362841896889,1907.5264614920395,1842.6528311525326,1781.576643150825,1720.2239594207988,1673.4230447167877,1624.0785446595878,1560.8696291107785,1520.5417600414935,1470.6747296000813,1427.4627363439295,1386.2923640571648,1335.7356229176141,1305.3398872650077,1270.0268708201893,1230.3082922535837,1193.3944667812461
3464.1701360751363,3301.7490771350813,3157.2579369078353,3030.4093704466072,2900.9013072380662,2789.991702484563,2665.877843860052,2570.7047087144592,2487.138354485359,2392.146115725307,2300.015810252829,2223.0832148013096,2138.142147568854,2072.539117221143,1983.239956539815,1932.0245893823878,1866.034726799936,1803.9548728169857,1741.602503963716,1693.9430316053085,1643.559511142531,1579.628083990656,1538.4060881239213,1487.551360339513,1443.899438814107,1401.8676636156936,1350.6341586374538,1319.467808382411,1283.5807007831045,1243.2318791332655,1205.8406320113468
3515.8828710147477,3350.3819863995523,3203.4278511370294,3074.037535481138,2942.2596499641627,2829.254033763063,2703.181747469706,2606.282235886052,2520.9586858803855,2424.2848355654687,2330.917203446376,2252.494650174338,2165.9479875144825,2099.066107358256,2008.7189782541348,1956.2074734692453,1889.1159571256658,1826.046343918156,1762.7082995380927,1714.200577905785,1662.788408112184,1598.1501213064041,1556.0422383608732,1504.2105212785473,1460.1296149707566,1417.2450468877903,1365.3469850056663,1333.4157900196547,1296.9626669515296,1255.9927587384543,1218.1331170148728
3567.0841798211823,3398.529824592474,3249.138012709022,3117.225667177683,2983.2002424245647,2868.1167331319803,2740.108756386677,2641.498872687825,2554.4306994471667,2456.091498561732,2361.5047224152518,2281.604571838364,2193.4662357408793,2125.3160554942283,2033.939463081442,1980.1382219661564,1911.956744438549,1847.9086451053265,1783.5963040228587,1734.2484656680235,1681.815486925124,1616.4838232391824,1573.4961473920612,1520.6957019311048,1476.1953655317311,1432.4645148948275,1379.912191433706,1347.220136067947,1310.2075610789145,1268.624048882343,1230.3036717538407
3617.889983498894,3446.301775933848,3294.4920455810015,3160.071913356598,3023.8161511849453,2906.6682761150873,2776.7428176724316,2676.434740286098,2587.630775858727,2487.6387314490985,2391.8479747685215,2310.4793455266,2220.7597401234784,2151.3490303680383,2058.9587936227726,2003.871577810483,1934.6093292536566,1869.5917366942112,1804.31420071808,1754.1324875274172,1700.6843318090384,1634.6709203138253,1590.807670226668,1537.0446257642652,1492.1332324991076,1447.560777367456,1394.3628448568359,1360.9123463481228,1323.3455743179863,1281.154493276563,1242.3798661376986
3668.402281885039,3493.7938940635304,3339.5811151857533,3202.6625966321885,3064.189227085644,2944.986462161423,2813.1577612467267,2711.1602973747986,2620.626061011623,2518.9903753601398,2422.0081716973646,2339.177319248507,2247.883744537391,2177.2178211119153,2083.827431865634,2027.4556516335726,1957.1196238703442,1891.139531255859,1824.9039059238323,1773.8928950320123,1719.4332407120312,1652.748108410943,1608.011840533277,1553.290444634803,1507.9753519086516,1462.5643494998822,1408.7280316439483,1374.5201122762742,1336.4032509000724,1293.6093685402925,1254.3859575329307
3718.7119393989115,3541.0917284374086,3384.486420612138,3245.074578349045,3104.3923471702165,2983.1405478612105,2849.4193221917517,2745.7382711998844,2653.476310136963,2550.2032399524096,2452.039805866414,2367.7504247448483,2274.887406985125,2202.969389891505,2108.590302230844,2050.93324534669,1979.5284753274839,1912.5911008559829,1845.4027204496706,1793.565504875362,1738.0962799088577,1670.748054805542,1625.1398332587546,1569.462651051817,1523.7503344104234,1477.502389689569,1423.0336535529066,1388.0680773759568,1349.4042166000218,1306.0111770511162,1266.3435535312037
