mass_1,mass_2,mass_3,mass_4,mass_5,mass_6,mass_7,mass_8,mass_9,mass_10,mass_11,mass_12,mass_13,mass_14,mass_15,mass_16,mass_17,mass_18,mass_19,mass_20,mass_21,mass_22,mass_23,mass_24,mass_25,mass_26,mass_27,mass_28,mass_29,mass_30,mass_31
1501.7139391020776,1458.977816409716,1413.3559061682854,1382.5046334039896,1351.3282972234622,1315.6504906779787,1280.7869852054719,1245.71498377011,1215.9427910555626,1194.0408275851407,1157.7538025859635,1137.2126673027783,1115.8146609881933,1096.1742252937693,1070.6498017460992,1047.7596917493215,1025.6192042876476,1001.6629634821779,985.7403154814319,963.3855256568168,948.1451954589801,931.0430087648938,906.8372228999202,890.3915284438391,878.8187627492259,862.3437372677847,844.7767203022074,827.3016427223138,810.4033102005383,800.4000130265176,788.9631930308367
1590.0830218245612,1543.8224679522614,1494.4051538418012,1460.6718840434928,1426.105824773306,1387.403697703481,1350.0225577130932,1312.4255540044412,1280.5189809451317,1256.0883755863467,1217.9167172290713,1195.2955019137535,1171.8705556069717,1150.0537829546324,1122.8465905865403,1098.0504504114767,1074.4861765190535,1048.6956457976466,1030.986596758632,1007.2030318761715,990.2677885934785,971.8610777272528,946.1175587232372,928.2867396007193,915.5274465047019,897.7198921950588,878.8506061641957,860.3188599353193,841.8618221494205,830.7985935257425,818.3925012225668
1642.7498761010197,1594.3980212191905,1542.7273472736006,1507.2703888184128,1470.6601849598023,1430.1601747450504,1391.299473988834,1352.2192963087184,1319.0597593748082,1293.0990349228043,1253.855905485993,1229.9843530977919,1205.3459064324725,1182.2145949464716,1154.0271383614572,1128.0997023786426,1103.708679625548,1076.8368393884903,1058.0473488237153,1033.4354299396905,1015.4753884316394,996.3001499471329,969.6667650332481,951.013864765952,937.5403794312673,918.9446531250412,899.3112917392768,880.1736196820104,860.7855108885544,849.0827145032713,836.1017163863532
1683.2137250930598,1633.2595529432842,1579.8617834385293,1543.0776093072045,1504.8854111231653,1463.0062857959624,1423.018886158928,1382.8096166546256,1348.696619167121,1321.5492043030144,1281.5077791905228,1256.6704717097177,1231.0970615220376,1206.9473806338879,1178.0176986487493,1151.2233463713085,1126.2076615962233,1098.510810236871,1078.8836050909968,1053.646473123059,1034.8920023634905,1015.130641575146,987.8264718518451,968.5436472232002,954.5180460192619,935.3196932707199,915.1051705025786,895.5135883366145,875.4091458087191,863.2111585750374,849.7898325720864
1717.2377451609943,1665.9391342728286,1611.0918325333525,1573.189782881407,1533.6599212737242,1490.6225901429104,1449.6943188453183,1408.5424180538075,1373.6336689807918,1345.481218850944,1304.7847278680704,1279.1320366681907,1252.7707522670992,1227.7593121519858,1198.212618993832,1170.6907882250143,1145.1567057287334,1116.769894120538,1096.433342974085,1070.6778031590297,1051.2507286461785,1030.999354446296,1003.1395707315106,983.3281756920783,968.8361109832971,949.132955355818,928.4336099561817,908.4679689661612,887.7605601791224,875.1437042647822,861.3530359450577
1747.2270339474794,1694.7455256345834,1638.6225680036605,1599.733817557745,1559.019442426326,1514.9622977555362,1473.20951994673,1431.231749849341,1395.6260069301507,1366.5823959654285,1325.3204417501147,1298.9466056987799,1271.8896168776666,1246.1145834696763,1216.0292721342903,1187.8673137769501,1161.881360890017,1132.8891774158074,1111.9237426563323,1085.7166634249472,1065.6933443746407,1045.0121546631963,1016.6688671608217,996.392399945553,981.4875498988972,961.3408739526917,940.2170505192641,919.9273535691812,898.6880164820498,885.7001237147467,871.584589784944
1774.4373882398143,1720.884264865855,1663.605428506772,1623.8203108053249,1582.026852439365,1537.0452222049412,1494.5481306741844,1451.8249607925934,1415.5902887611105,1385.7338942934769,1343.968316018797,1316.9382162440745,1289.2489920449145,1262.7779350938238,1232.2080550822411,1203.4661447179342,1177.0741999836061,1147.5349386058958,1125.9959970200007,1099.3834994328831,1078.8164886360996,1057.7469712608363,1028.9699266157154,1008.2721347040513,992.9914505424647,972.4434840454894,950.9367870074248,930.357558082042,908.6352186857266,895.309209475317,880.8994571780336
1799.6154409374378,1745.0721247733052,1686.7250422389184,1646.1095947249748,1603.314056415961,1557.4776753506353,1514.2950050436566,1470.8853773766637,1434.0716365283947,1403.4596778606574,1361.2359271975392,1333.596965721586,1305.3218985744406,1278.204156645082,1247.189336178303,1217.9115030498833,1191.1472183411274,1161.1035669310077,1139.031544507553,1112.0474673158626,1090.9751299000422,1069.5476690939327,1040.3733783412574,1019.286274145205,1003.6567460021363,982.7384044448638,960.8793235450714,940.0359375019132,917.8663701525811,904.2262814238059,889.5447417976877
1823.244998946322,1767.7735759248505,1708.4250623276873,1667.0295706931265,1623.2905028860569,1576.6525279178188,1532.829137915622,1488.7780744860845,1451.4233548976426,1420.099309844294,1377.4522899709164,1349.2405281613096,1320.41493767044,1292.6880120408773,1261.2585653432427,1231.4783824523188,1204.3675165455038,1173.852066597182,1151.277680031974,1123.9479346519495,1102.3994224770204,1080.6372196198329,1051.0936533218037,1029.6416497301993,1013.6838035633358,992.4186790413147,970.2305181420977,949.1424534836029,926.5529075841738,912.6170092560365,897.6807930583138
1845.65952236426,1789.3087593271666,1729.0112893429648,1686.8751770371605,1642.238390090204,1594.8405561581103,1550.4117606134153,1505.7547088207912,1467.889005307451,1435.8868596029756,1392.8442500297435,1364.0879231769402,1334.7394921420046,1306.432709534337,1274.6125517149521,1244.3563894119338,1216.9192805702196,1185.957675512192,1162.9049351722556,1135.24999016201,1113.2480916489947,1091.1694055091398,1061.2786718957816,1039.480947011119,1023.2108470211085,1001.617489489136,979.1186106003489,957.8013034814202,934.8131507925168,920.5957307900667,905.418284350902
