mass_1,mass_2,mass_3,mass_4,mass_5,mass_6,mass_7,mass_8,mass_9,mass_10,mass_11,mass_12,mass_13,mass_14,mass_15,mass_16,mass_17,mass_18,mass_19,mass_20,mass_21,mass_22,mass_23,mass_24,mass_25,mass_26,mass_27,mass_28,mass_29,mass_30,mass_31
2050.810301732705,1960.0625317957179,1914.2860430604298,1832.6858891842392,1774.4865125109486,1720.4803281883462,1658.4851357472462,1629.473608366306,1560.0391821739881,1516.3573777887377,1476.8296132766409,1438.9072969220201,1391.5034003219357,1347.620978963534,1312.0898808438178,1282.924566583714,1252.819067393751,1213.155072467791,1183.314075333134,1152.046844058681,1128.605798641835,1099.2151889210013,1065.4587445450943,1047.4456294670963,1014.9839338834912,997.4513898219903,970.1888078982954,954.0089754349449,930.881700342631,911.54665032456,892.937054672412
2231.533658964508,2131.084059605825,2077.5183797590216,1986.6525409765388,1921.4215961864409,1861.1325127682182,1792.4723506124883,1757.525320002713,1681.8490736830825,1633.1473566387535,1588.186465473337,1545.3858371812182,1493.234485276274,1445.354279395889,1405.2900965454926,1372.1761473038923,1338.668584919087,1294.710623916486,1261.9031130062358,1227.0404149488622,1200.2863597426774,1168.3512856198845,1131.4008902757323,1110.6817860842298,1074.9435084643842,1055.145740485653,1025.6826485521265,1006.6857799034913,981.1599584882761,959.6594138718492,938.9624710910094
2341.403997619686,2235.099236971078,2176.678296868028,2080.191173497554,2010.6734413889392,1946.5652336853802,1873.8800848508106,1835.2036282495374,1755.8198567082802,1704.0697070133194,1655.766714072758,1609.9790219188862,1554.9779135763297,1504.7203503682017,1461.8815654263383,1426.3411272870105,1390.7703568402503,1344.2174386806905,1309.6307559535408,1272.5845374742673,1243.788849517074,1210.3487498560983,1171.4925451471836,1149.0988229006275,1111.3931463851923,1090.207413314015,1059.4547763286664,1038.6992393724981,1011.7297250085687,988.9169932314292,966.9550742381532
2426.872605997123,2316.034050212677,2253.7778632768204,2152.9236404530247,2080.0653838446933,2012.9865312064635,1937.1834387802198,1895.5471099105357,1813.321558768761,1759.201679270279,1708.2798933632373,1660.1582191840753,1602.9579619594895,1550.8768300260729,1505.8705728771015,1468.429972368442,1431.2566859579015,1382.6926907714337,1346.7337935012106,1307.9901407825744,1277.5929062412042,1243.0023823375336,1202.681127038257,1178.970351033489,1139.7461893189238,1117.475483608985,1085.7432038451336,1063.5971579442084,1035.511644353297,1011.6802601975189,988.7362695664032
2499.4307966420547,2384.7570228056998,2319.2067428405708,2214.6488345443113,2138.9508515549487,2069.3502592554,1990.9087802326503,1946.72128465343,1862.1108770791825,1805.9803117190038,1752.8229218870677,1702.713075997838,1643.6574200271377,1590.0450390007275,1543.1927669854467,1504.1308059675412,1465.5986811141725,1415.332327631339,1378.2162176426154,1338.0322789096622,1306.2666908115993,1270.712819672301,1229.1592610431617,1204.3209784876012,1163.8155349639294,1140.620297818702,1108.0717469727924,1084.730540622887,1055.7022236554744,1031.0074368165415,1007.2310039302577
2563.8982913967843,2445.827134167747,2377.3217600463113,2269.4759261048916,2191.25204544123,2119.4110341069018,2038.6317235212184,1992.1490883936356,1905.4402376802623,1847.5239954390245,1792.3711069580947,1740.4897876384055,1679.7941815641018,1624.833788323493,1576.3369354796582,1535.8283128555413,1496.090061820957,1444.3148307399583,1406.1762664754037,1364.7131936607811,1331.725366778393,1295.3254220507838,1252.6854558774362,1226.8384207844726,1185.200371777546,1161.1811367096952,1127.9187543964376,1103.5047529750457,1073.642186964342,1048.1812943264806,1023.6661937273034
2622.8012559664476,2501.6340744187573,2430.4061262502682,2319.5583747138744,2239.024376258624,2165.1364325848026,2082.226142936507,2033.6238414707032,1945.0139740002014,1885.4668268907749,1828.4833790832324,1774.979519258516,1712.792325004844,1656.6102154349978,1606.6072258404697,1564.7719631451823,1523.932642680417,1470.7816830641955,1431.7134714739673,1389.0821120828487,1354.9724001614552,1317.8072529209298,1274.1814104576997,1247.4071430115719,1204.7388724956184,1179.9647262671137,1146.0592259194345,1120.6563414476977,1090.0342633724067,1063.8742057853894,1038.6849542798914
2677.6464924788606,2553.603337215853,2479.8215547793097,2366.18052597518,2283.493678844343,2207.6998997468345,2122.8096524443577,2072.214837812955,1981.8484969209928,1920.7833297927486,1862.0893395182259,1807.0714036782206,1743.501049271394,1686.1896742693732,1634.7813778989903,1591.7068246295019,1549.8430773884138,1495.4135866973347,1455.4835661185043,1411.7647674029613,1376.606167043944,1338.7350689529226,1294.1969029641746,1266.554648131651,1222.930982755961,1197.4522306098208,1162.9555095086541,1136.624614517989,1105.2976224798813,1078.4872437449812,1052.670915531209
2729.4133003216516,2602.6614363773074,2526.4529448992703,2410.177012358021,2325.456542179526,2247.863976203251,2161.1085435420773,2108.616800679486,2016.6042783091482,1954.1067573733308,1893.7929925415926,1837.3431150442786,1772.472124179139,1714.102010168237,1661.3647654722051,1617.1170017624136,1574.2870104124124,1518.652841575651,1477.9126557565805,1433.1677704001286,1397.0154609639708,1358.4836696344341,1313.0892477975347,1284.6237334276052,1240.1016231610415,1213.9563491910956,1178.9081410507774,1151.69507183335,1119.7046949527703,1092.28108311187,1065.873421556144
2778.7786221639694,2649.4488664963133,2570.911913600514,2452.1247147657787,2365.463538415578,2286.1556986130745,2197.6248206777746,2143.3098006122514,2049.7377932804056,1985.8747729810998,1924.011746860018,1866.1938415472584,1800.0868653213809,1740.7134326893602,1686.706664735765,1641.3370441645295,1597.5862355778854,1540.8051190079084,1499.2952397348768,1453.572146932081,1416.4689660481076,1377.3121045657158,1331.1054413790184,1301.8513328855524,1256.4753932705153,1229.693223607083,1194.1248989597095,1166.0650551079243,1133.4438020302987,1105.4359229531183,1078.4648427047155
2826.2328076359,2694.4296058917125,2613.6414375080403,2492.4414566498212,2403.9134256598663,2322.9567773212893,2232.722080737989,2176.6414621092686,2081.579635535771,2016.4043462272925,1953.0478732250936,1893.912640920143,1826.6214096432057,1766.289173632676,1711.060028566064,1664.6092193246072,1619.97378413496,1562.0917825976996,1519.844606113184,1473.1814270468913,1435.1612533226364,1395.407995140631,1348.4243994314543,1318.40905274674,1272.214981982304,1244.8194085699906,1208.7563138513128,1179.8775027217807,1146.6513581847641,1118.082297400727,1090.5700451277226
2872.144422827497,2737.9524233457732,2654.974431881473,2531.441253798387,2441.1058826924564,2358.5540776525877,2266.673589477563,2208.8729774366425,2112.3782452967807,2045.9336788579208,1981.1285031974724,1920.7167013677072,1852.2832540338557,1791.0285630306646,1734.614947128065,1687.115571284152,1641.624760658798,1582.6791758021582,1539.721042137422,1492.1485648037187,1453.2385274350584,1412.9123459579423,1365.1806033505045,1334.425863620081,1287.4426711807394,1259.4525691426666,1222.9155502171466,1193.2398464062735,1159.4298997284236,1130.3183253211757,1102.282889695995
2916.7989819265836,2780.2875176196885,2695.16875660285,2569.3673310432564,2477.273022270747,2393.1697865341853,2299.691011700976,2240.2066007211242,2142.326039773916,2074.6472583641407,2008.4295299685025,1946.7742032133344,1877.2330886983548,1815.085989935839,1757.5186427324618,1708.997076951243,1662.6747687427635,1602.6961227405372,1559.048692044265,1510.5920248199,1470.8140113523586,1429.9343717402844,1381.4782318806692,1350.001661040831,1302.2531867338603,1273.6838495002253,1236.6902891415723,1206.2353040179698,1171.8588592113715,1142.2200193238025,1113.676092456013
